year,leaid,district,current_expenditures,enrollment,flagged_corrupt
2011,2105700,Walton-Verona Independent,13365000,1589,False
2011,2105730,Warren County,112219000,14037,False
2011,2105760,Washington County,16399000,1707,False
2011,2105790,Wayne County,24097000,2627,False
2011,2105820,Webster County,19463000,2273,False
2011,2105850,West Point Independent,1495000,123,False
2011,2105880,Whitley County,45989000,4638,False
2011,2105910,Williamsburg Independent,7573000,801,False
2011,2105940,Williamstown Independent,9180000,1098,False
2011,2105970,Wolfe County,14142000,1275,False
2011,2106000,Woodford County,37186000,4062,False
2012,2100030,Adair County,23992000,2679,False
2012,2100070,Allen County,25284000,3023,False
2012,2100081,Muhlenberg County,53822000,5266,False
2012,2100090,Anchorage Independent,6465000,376,False
2012,2100094,Kentucky School for the Blind District,-2,60,False
2012,2100095,Kentucky School for the Deaf District,-2,98,False
2012,2100096,,-2,-2,False
2012,2100097,,-2,-2,False
2012,2100098,,-2,-2,False
2012,2100099,,-2,-2,False
2012,2100100,,-2,-2,False
2012,2100101,,-2,-2,False
2012,2100102,,-2,-2,False
2012,2100103,,-2,-2,False
2012,2100104,,-2,-2,False
2012,2100105,,-2,-2,False
2012,2100106,,-2,-2,False
2012,2100107,,-2,-2,False
2012,2100108,,-2,-2,False
2012,2100109,,-2,-2,False
2012,2100110,,-2,-2,False
2012,2100111,,-2,-2,False
2012,2100112,,-2,-2,False
2012,2100113,,-2,-2,False
2012,2100120,Anderson County,31450000,3922,False
2012,2100150,Ashland Independent,29799000,3208,False
2012,2100180,Augusta Independent,2873000,296,False
2012,2100210,Ballard County,12604000,1448,False
2012,2100240,Barbourville Independent,5888000,691,False
2012,2100270,Bardstown Independent,24457000,2763,False
2012,2100300,Barren County,45361000,5055,False
2012,2100330,Bath County,18110000,2136,False
2012,2100360,Beechwood Independent,9911000,1212,False
2012,2100390,Bell County,29004000,3043,False
2012,2100420,Bellevue Independent,7154000,812,False
2012,2100480,Berea Independent,11455000,1145,False
2012,2100510,Boone County,166783000,19827,False
2012,2100540,Bourbon County,26253000,2979,False
2012,2100570,Bowling Green Independent,38442000,3992,False
2012,2100620,Boyd County,32475000,3451,False
2012,2100630,Boyle County,21946000,2753,False
2012,2100660,Bracken County,9972000,1258,False
2012,2100690,Breathitt County,23136000,2199,False
2012,2100720,Breckinridge County,25784000,2841,False
2012,2100750,Bullitt County,100876000,13082,False
2012,2100780,Burgin Independent,3892000,460,False
2012,2100810,Butler County,17579000,2171,False
2012,2100840,Caldwell County,16713000,2111,False
2012,2100870,Calloway County,28968000,3352,False
2012,2100900,Campbell County,45357000,4992,False
2012,2100930,Campbellsville Independent,11362000,1153,False
2012,2100960,Carlisle County,8054000,862,False
2012,2100990,Carroll County,21660000,2014,False
2012,2101020,Carter County,42146000,4849,False
2012,2101050,Casey County,22018000,2324,False
2012,2101110,Caverna Independent,8300000,791,False
2012,2101150,Christian County,84882000,9403,False
2012,2101200,Clark County,48042000,5772,False
2012,2101230,Clay County,34193000,3448,False
2012,2101260,Clinton County,18065000,1819,False
2012,2101290,Cloverport Independent,3587000,387,False
2012,2101320,Corbin Independent,22972000,2950,False
2012,2101350,Covington Independent,46856000,4140,False
2012,2101380,Crittenden County,11626000,1346,False
2012,2101410,Cumberland County,9937000,1032,False
2012,2101440,Danville Independent,19904000,1844,False
2012,2101470,Daviess County,102281000,11381,False
2012,2101500,Dawson Springs Independent,5796000,658,False
2012,2101530,Dayton Independent,8953000,927,False
2012,2101590,East Bernstadt Independent,4307000,544,False
2012,2101620,Edmonson County,17581000,2025,False
2012,2101650,Elizabethtown Independent,20912000,2463,False
2012,2101680,Elliott County,9823000,1063,False
2012,2101710,Eminence Independent,5801000,672,False
2012,2101740,Erlanger-Elsmere Independent,22028000,2219,False
2012,2101760,Estill County,22835000,2559,False
2012,2101800,Fairview Independent,7395000,886,False
2012,2101860,Fayette County,427850000,39250,False
2012,2101920,Fleming County,22991000,2323,False
2012,2101950,Floyd County,60500000,6431,False
2012,2101980,Frankfort Independent,8341000,845,False
2012,2102010,Franklin County,55279000,6288,False
2012,2102040,Fort Thomas Independent,24128000,2864,False
2012,2102070,Fulton Independent,4576000,421,False
2012,2102100,Fulton County,6899000,588,False
2012,2102130,Gallatin County,14744000,1683,False
2012,2102160,Garrard County,22464000,2645,False
2012,2102220,Glasgow Independent,19593000,2008,False
2012,2102250,Grant County,32923000,3813,False
2012,2102280,Graves County,39259000,4811,False
2012,2102300,Grayson County,36211000,4366,False
2012,2102340,Green County,16206000,1755,False
2012,2102400,Greenup County,26485000,2993,False
2012,2102460,Hancock County,16014000,1690,False
2012,2102490,Hardin County,125651000,14531,False
2012,2102520,Harlan Independent,6617000,921,False
2012,2102540,Harlan County,38156000,4257,False
2012,2102580,Harrison County,25856000,3108,False
2012,2102640,Hart County,22411000,2453,False
2012,2102670,Hazard Independent,7967000,959,False
2012,2102710,Henderson County,69107000,7510,False
2012,2102760,Henry County,18818000,2252,False
2012,2102790,Hickman County,8298000,822,False
2012,2102860,Hopkins County,62791000,7174,False
2012,2102910,Jackson Independent,3877000,430,False
2012,2102940,Jackson County,23624000,2364,False
2012,2102990,Jefferson County,1135349000,100316,False
2012,2103000,Jenkins Independent,5450000,577,False
2012,2103030,Jessamine County,68585000,7954,False
2012,2103060,Johnson County,34909000,3824,False
2012,2103090,Kenton County,120321000,14676,False
2012,2103120,Knott County,26094000,2542,False
2012,2103150,Knox County,46278000,4538,False
2012,2103180,LaRue County,21263000,2397,False
2012,2103210,Laurel County,76469000,9480,False
2012,2103240,Lawrence County,22497000,2525,False
2012,2103270,Lee County,10472000,1077,False
2012,2103330,Leslie County,19008000,1918,False
2012,2103360,Letcher County,32294000,3285,False
2012,2103390,Lewis County,21072000,2430,False
2012,2103480,Lincoln County,37467000,4093,False
2012,2103510,Livingston County,12374000,1289,False
2012,2103540,Logan County,30976000,3616,False
2012,2103630,Ludlow Independent,8150000,880,False
2012,2103690,Lyon County,8020000,896,False
2012,2103720,Madison County,93616000,11356,False
2012,2103750,Magoffin County,21170000,2322,False
2012,2103780,Marion County,28185000,3205,False
2012,2103810,Marshall County,41907000,4814,False
2012,2103840,Martin County,21851000,2237,False
2012,2103870,Mason County,26179000,2936,False
2012,2103900,Mayfield Independent,16174000,1678,False
2012,2103960,McCracken County,57718000,7047,False
2012,2103990,McCreary County,29302000,3087,False
2012,2104020,McLean County,14557000,1672,False
2012,2104050,Meade County,41401000,5124,False
2012,2104080,Menifee County,11204000,1123,False
2012,2104110,Mercer County,25968000,3034,False
2012,2104140,Metcalfe County,16805000,1632,False
2012,2104170,Middlesboro Independent,13289000,1427,False
2012,2104200,Monroe County,19497000,1928,False
2012,2104250,Montgomery County,41770000,4770,False
2012,2104260,MONTICELLO INDEPENDENT,7448000,812,False
2012,2104290,Morgan County,19103000,2066,False
2012,2104380,Murray Independent,15123000,1579,False
2012,2104410,Nelson County,40460000,4752,False
2012,2104440,Newport Independent,20761000,1780,False
2012,2104470,Nicholas County,9312000,1171,False
2012,2104500,Ohio County,34574000,4268,False
2012,2104530,Oldham County,101362000,12066,False
2012,2104560,Owen County,16285000,1902,False
2012,2104590,Owensboro Independent,46791000,4873,False
2012,2104620,Owsley County,10485000,838,False
2012,2104650,Paducah Independent,31385000,2978,False
2012,2104680,Paintsville Independent,8935000,801,False
2012,2104710,Paris Independent,7187000,755,False
2012,2104740,Pendleton County,21413000,2548,False
2012,2104770,Perry County,41484000,4272,False
2012,2104800,Pike County,88648000,9612,False
2012,2104830,Pikeville Independent,12227000,1217,False
2012,2104860,Pineville Independent,5355000,557,False
2012,2104890,Powell County,21713000,2521,False
2012,2104950,Pulaski County,69202000,8293,False
2012,2104980,Raceland-Worthington Independent,8215000,1070,False
2012,2105040,Robertson County,3847000,358,False
2012,2105070,Rockcastle County,27520000,2944,False
2012,2105100,Rowan County,29009000,3340,False
2012,2105130,Russell Independent,18459000,2217,False
2012,2105160,Russell County,26502000,3054,False
2012,2105190,Russellville Independent,10608000,1088,False
2012,2105220,Science Hill Independent,3955000,536,False
2012,2105260,Scott County,68363000,8715,False
2012,2105320,Shelby County,63760000,7222,False
2012,2105370,Silver Grove Independent,2846000,239,False
2012,2105400,Simpson County,25991000,2994,False
2012,2105430,Somerset Independent,13313000,1606,False
2012,2105460,Southgate Independent,2537000,214,False
2012,2105490,Spencer County,22682000,2901,False
2012,2105520,Taylor County,22816000,2671,False
2012,2105550,Todd County,18891000,2146,False
2012,2105580,Trigg County,18940000,2173,False
2012,2105610,Trimble County,13343000,1471,False
2012,2105640,Union County,23633000,2464,False
2012,2105700,Walton-Verona Independent,13977000,1556,False
2012,2105730,Warren County,110907000,14382,False
2012,2105760,Washington County,16486000,1712,False
2012,2105790,Wayne County,24345000,2656,False
2012,2105820,Webster County,18972000,2291,False
2012,2105850,West Point Independent,1551000,128,False
2012,2105880,Whitley County,45083000,4573,False
2012,2105910,Williamsburg Independent,7712000,835,False
2012,2105940,Williamstown Independent,9144000,1130,False
2012,2105970,Wolfe County,13322000,1287,False
2012,2106000,Woodford County,34977000,4041,False
2013,2100030,Adair County,23056000,2699,False
2013,2100070,Allen County,25483000,2988,False
2013,2100081,Muhlenberg County,53926000,5161,False
2013,2100090,Anchorage Independent,6681000,362,False
2013,2100094,Kentucky School for the Blind District,-2,68,False
2013,2100095,Kentucky School for the Deaf District,-2,103,False
2013,2100096,,-2,-2,False
2013,2100097,,-2,-2,False
2013,2100098,,-2,-2,False
2013,2100099,,-2,-2,False
2013,2100100,,-2,-2,False
2013,2100101,,-2,-2,False
2013,2100102,,-2,-2,False
2013,2100103,,-2,-2,False
2013,2100104,,-2,-2,False
2013,2100105,,-2,-2,False
2013,2100106,,-2,-2,False
2013,2100107,,-2,-2,False
2013,2100108,,-2,-2,False
2013,2100109,,-2,-2,False
2013,2100110,,-2,-2,False
2013,2100111,,-2,-2,False
2013,2100112,,-2,-2,False
2013,2100113,,-2,-2,False
2013,2100120,Anderson County,31969000,3906,False
2013,2100150,Ashland Independent,28602000,3242,False
2013,2100180,Augusta Independent,2941000,308,False
2013,2100210,Ballard County,12681000,1407,False
2013,2100240,Barbourville Independent,5837000,707,False
2013,2100270,Bardstown Independent,25196000,2782,False
2013,2100289,Kentucky Tech System,-1,-2,False
2013,2100300,Barren County,44389000,5191,False
2013,2100330,Bath County,17747000,2123,False
2013,2100360,Beechwood Independent,10586000,1255,False
2013,2100390,Bell County,27783000,2968,False
2013,2100420,Bellevue Independent,7467000,770,False
2013,2100480,Berea Independent,11335000,1150,False
2013,2100510,Boone County,167899000,20046,False
2013,2100540,Bourbon County,26189000,2955,False
2013,2100570,Bowling Green Independent,38330000,4060,False
2013,2100620,Boyd County,31513000,3450,False
2013,2100630,Boyle County,21485000,2736,False
2013,2100660,Bracken County,9880000,1266,False
2013,2100690,Breathitt County,21620000,2111,False
2013,2100720,Breckinridge County,26269000,2876,False
2013,2100750,Bullitt County,104179000,13351,False
2013,2100780,Burgin Independent,4031000,481,False
2013,2100810,Butler County,18384000,2283,False
2013,2100840,Caldwell County,16819000,2142,False
2013,2100870,Calloway County,28876000,3284,False
2013,2100900,Campbell County,44360000,4900,False
2013,2100930,Campbellsville Independent,11342000,1157,False
2013,2100960,Carlisle County,7539000,829,False
2013,2100990,Carroll County,22111000,2075,False
2013,2101020,Carter County,41634000,4823,False
2013,2101050,Casey County,21510000,2284,False
2013,2101110,Caverna Independent,7940000,760,False
2013,2101150,Christian County,84301000,9327,False
2013,2101200,Clark County,48758000,5783,False
2013,2101230,Clay County,35270000,3422,False
2013,2101260,Clinton County,17200000,1806,False
2013,2101290,Cloverport Independent,3926000,428,False
2013,2101320,Corbin Independent,22970000,3000,False
2013,2101350,Covington Independent,46716000,4218,False
2013,2101380,Crittenden County,11301000,1331,False
2013,2101410,Cumberland County,9638000,986,False
2013,2101440,Danville Independent,20786000,1867,False
2013,2101470,Daviess County,102869000,11560,False
2013,2101500,Dawson Springs Independent,5746000,657,False
2013,2101530,Dayton Independent,8885000,913,False
2013,2101590,East Bernstadt Independent,4133000,514,False
2013,2101620,Edmonson County,17255000,1966,False
2013,2101650,Elizabethtown Independent,21170000,2572,False
2013,2101680,Elliott County,9965000,1056,False
2013,2101710,Eminence Independent,5948000,666,False
2013,2101740,Erlanger-Elsmere Independent,21275000,2293,False
2013,2101760,Estill County,22750000,2548,False
2013,2101800,Fairview Independent,7992000,908,False
2013,2101860,Fayette County,436624000,40079,False
2013,2101920,Fleming County,20419000,2336,False
2013,2101950,Floyd County,60016000,6342,False
2013,2101980,Frankfort Independent,9153000,826,False
2013,2102010,Franklin County,53626000,6330,False
2013,2102040,Fort Thomas Independent,25239000,2976,False
2013,2102070,Fulton Independent,4782000,410,False
2013,2102100,Fulton County,6932000,571,False
2013,2102130,Gallatin County,15337000,1721,False
2013,2102160,Garrard County,23224000,2677,False
2013,2102220,Glasgow Independent,19180000,2148,False
2013,2102250,Grant County,32600000,3914,False
2013,2102280,Graves County,38301000,4764,False
