School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP CODE,School Type,Personnel Expenditures State Local Per Student,Non-Personnel Expenditures State Local Per Student,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - State/Local Funds,Total Expenditures Federal Per Student,Total Expenditures Per Student
20242025,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000000,KVEC,904,A1,"11,263","4,501","1,168",434,"15,765","1,602","21,242"
20242025,066,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,066325420,210333000000,KVEC,904,A1,"10,577","3,593","2,585",183,"14,170","2,768","19,116"
20242025,066,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,066325570,210333000000,KVEC,904,A1,"11,271","3,384","1,729",360,"14,655","2,089","18,852"
20242025,067,LETCHER,331,Letcher County,050,Letcher Elementary & Middle School,331050,067331050,210336000000,KVEC,904,A1,"11,623","3,871","1,466","1,706","16,114","3,172","19,520"
20242025,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336000000,KVEC,904,A1,"11,739","4,037",831,"1,751","16,522","2,583","19,275"
20242025,067,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,067331210,210336000000,KVEC,904,A1,"14,899","5,533","1,612","1,840","21,024","3,451","25,006"
20242025,067,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,067331250,210336000000,KVEC,904,A1,"13,644","5,068","1,251","1,790","19,306","3,041","22,789"
20242025,067,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,067331380,210336000000,KVEC,904,A1,"11,684","3,551","1,553","1,715","16,037","3,271","19,538"
20242025,067,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,067331425,210336000000,KVEC,904,A1,"11,000","3,581","1,420","1,742","15,174","3,162","18,585"
20242025,067,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,067331650,210336000000,KVEC,904,A1,"11,164","3,429","1,891","1,726","15,187","3,617","18,948"
20242025,067,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,067331710,210336000000,KVEC,904,A1,"10,422","4,037","1,430","1,792","16,522","3,222","17,470"
20242025,068,LEWIS,335,Lewis County,040,Garrison Elementary School,335040,068335040,210339000000,KEDC,903,A1,"9,586","3,299","1,555",368,"12,885","2,976","14,807"
20242025,068,LEWIS,335,Lewis County,090,Laurel Elementary School,335090,068335090,210339000000,KEDC,903,A1,"14,282","4,838",896,"1,037","19,120","1,932","21,053"
20242025,068,LEWIS,335,Lewis County,095,Lewis County Central Elementary School,335095,068335095,210339000000,KEDC,903,A1,"9,633","3,084","1,099",765,"12,717","1,864","14,581"
20242025,068,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,068335100,210339000000,KEDC,903,A1,"9,017","3,496","1,318",583,"12,513","1,901","14,415"
20242025,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000000,KEDC,903,A1,"8,715","3,660",513,468,"12,375",981,"13,356"
20242025,068,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,068335140,210339000000,KEDC,903,A1,"9,911","3,582","1,294",568,"13,493","1,861","15,355"
20242025,069,LINCOLN,341,Lincoln County,040,Crab Orchard Elementary School,341040,069341040,210348000000,SESC,907,A1,"10,383","2,963","2,139",252,"13,346","2,391","17,385"
20242025,069,LINCOLN,341,Lincoln County,050,Highland Elementary School,341050,069341050,210348000000,SESC,907,A1,"11,478","3,134","2,235",272,"14,612","2,507","18,813"
20242025,069,LINCOLN,341,Lincoln County,065,Lincoln County Middle School,341065,069341065,210348000000,SESC,907,A1,"9,389","3,276","1,253",165,"12,665","1,418","15,528"
20242025,069,LINCOLN,341,Lincoln County,070,Hustonville Elementary School,341070,069341070,210348000000,SESC,907,A1,"9,706","2,801","1,552",202,"12,507","1,754","15,772"
20242025,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,SESC,907,A1,"9,748","3,277","1,352",371,"13,025","1,723","16,259"
20242025,069,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,069341130,210348000000,SESC,907,A1,"8,901","2,815","1,631",232,"11,716","1,863","15,081"
20242025,069,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,069341150,210348000000,SESC,907,A1,"11,559","3,163","2,286",259,"14,722","2,545","18,932"
20242025,070,LIVINGSTON,345,Livingston County,020,North Livingston Elementary School,345020,070345020,210351000000,WKEC,908,A1,"15,590","6,057","1,454",653,"31,050","2,108","23,067"
20242025,070,LIVINGSTON,345,Livingston County,021,South Livingston Elementary School,345021,070345021,210351000000,WKEC,908,A1,"12,442","3,768","1,377",514,"17,549","1,891","19,440"
20242025,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000000,WKEC,908,A1,"17,264","6,125","1,315",570,"20,732","1,888","22,620"
20242025,070,LIVINGSTON,345,Livingston County,065,Livingston County Middle School,345065,070345065,210351000000,WKEC,908,A1,"7,120","2,572",866,189,"13,956","1,065","15,020"
20242025,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,071351011,210354000000,GRREC,902,A1,"13,582","3,419","1,003",198,"17,001","1,201","18,202"
20242025,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,071351012,210354000000,GRREC,902,A1,"9,863","2,935",986,199,"12,799","1,185","13,984"
20242025,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,071351013,210354000000,GRREC,902,A1,"10,420","4,077",987,270,"14,497","1,257","15,755"
20242025,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,071351014,210354000000,GRREC,902,A1,"10,638","3,480","1,068",258,"14,118","1,327","15,445"
20242025,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,071351016,210354000000,GRREC,902,A1,"12,067","3,397",775,220,"15,464",995,"16,459"
20242025,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354000000,GRREC,902,A1,"9,817","4,107",532,183,"13,924",715,"14,639"
20242025,059,KENTON,354,Ludlow Independent,010,Mary A. Goetz Elementary School,354010,059354010,210363000000,NKCES,905,A1,"1,083","2,976","1,042",603,"13,812","1,645","15,457"
20242025,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000000,NKCES,905,A1,"12,686","3,674",472,294,"16,360",766,"17,126"
20242025,072,LYON,361,Lyon County,020,Lyon County Elementary School,361020,072361020,210369000000,WKEC,908,A1,"10,813","2,817",718,315,"13,630","1,038","14,667"
20242025,072,LYON,361,Lyon County,023,Lyon County Middle School,361023,072361023,210369000000,WKEC,908,A1,"10,490","3,129","1,006",320,"13,620","1,327","14,946"
20242025,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000000,WKEC,908,A1,"10,379","4,878",375,364,"15,258",739,"15,997"
20242025,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,073365007,210372000000,SESC,907,A1,"9,735","1,976",55,164,"11,711",219,"18,110"
20242025,073,MADISON,365,Madison County,008,Boonesborough Elementary,365008,073365008,210372000000,SESC,907,A1,"9,401","2,002",85,97,"11,403",182,"18,115"
20242025,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,073365010,210372000000,SESC,907,A1,"9,448","2,465",70,76,"11,913",146,"18,169"
20242025,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,073365015,210372000000,SESC,907,A1,"10,252","2,693",70,185,"12,945",255,"19,154"
20242025,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,073365018,210372000000,SESC,907,A1,"10,431","2,147",63,155,"12,578",218,"18,842"
20242025,073,MADISON,365,Madison County,020,Madison Middle School,365020,073365020,210372000000,SESC,907,A1,"9,522","2,097",57,104,"11,619",161,"17,689"
20242025,073,MADISON,365,Madison County,021,B. Michael Caudill Middle School,365021,073365021,210372000000,SESC,907,A1,"8,996","2,642",92,98,"11,638",190,"17,886"
20242025,073,MADISON,365,Madison County,030,Kingston Elementary School,365030,073365030,210372000000,SESC,907,A1,"9,343","1,872",69,128,"11,215",197,"17,518"
20242025,073,MADISON,365,Madison County,040,Kirksville Elementary School,365040,073365040,210372000000,SESC,907,A1,"8,483","1,968",94,142,"10,451",236,"16,891"
20242025,073,MADISON,365,Madison County,045,Kit Carson Elementary School,365045,073365045,210372000000,SESC,907,A1,"9,668","2,560",130,176,"12,228",306,"18,378"
20242025,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000000,SESC,907,A1,"8,372","2,508",77,42,"10,880",119,"17,581"
20242025,073,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,073365100,210372000000,SESC,907,A1,"10,335","2,067",156,222,"12,402",378,"18,915"
20242025,073,MADISON,365,Madison County,110,Madison Kindergarten Academy,365110,073365110,210372000000,SESC,907,A1,"9,594","2,124",89,118,"11,718",207,"18,192"
20242025,073,MADISON,365,Madison County,120,Waco Elementary School,365120,073365120,210372000000,SESC,907,A1,"10,328","2,334",116,196,"12,662",312,"19,483"
20242025,073,MADISON,365,Madison County,130,White Hall Elementary School,365130,073365130,210372000000,SESC,907,A1,"10,467","2,784",161,207,"13,251",368,"19,916"
20242025,073,MADISON,365,Madison County,140,Foley Middle School,365140,073365140,210372000000,SESC,907,A1,"9,697","2,773",83,72,"12,470",155,"18,795"
20242025,073,MADISON,365,Madison County,145,Farristown Middle School,365145,073365145,210372000000,SESC,907,A1,"10,040","3,261",72,129,"13,301",201,"19,239"
20242025,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372000000,SESC,907,A1,"9,549","2,143",67,69,"11,692",136,"18,439"
20242025,074,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,074371172,210375000000,KVEC,904,A1,"8,454","2,922","2,859",837,"11,376","3,700","17,442"
20242025,074,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,074371173,210375000000,KVEC,904,A1,"9,036","3,614","2,256",738,"12,649","2,994","18,067"
20242025,074,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,074371175,210375001618,KVEC,904,A1,"9,976","3,699","1,243","1,452","13,675","2,694","18,718"
20242025,074,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,074371360,210375000000,KVEC,904,A1,"9,417","3,021","2,596",765,"12,439","3,362","18,128"
20242025,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000000,KVEC,904,A1,"10,467","2,949",869,"1,067","13,416","1,936","18,070"
20242025,075,MARION,375,Marion County,020,Calvary Elementary School,375020,075375020,210378000000,CKEC,901,A1,"10,692","2,329","1,461",927,"13,021","2,384","21,866"
20242025,075,MARION,375,Marion County,040,Glasscock Elementary School,375040,075375040,210378000000,CKEC,901,A1,"10,362","2,428","1,217","1,009","12,949","2,226","21,632"
20242025,075,MARION,375,Marion County,085,Lebanon Middle School,375085,075375085,210378000000,CKEC,901,A1,"9,797","2,224",548,859,"12,022","1,406","19,885"
20242025,075,MARION,375,Marion County,095,Marion County Middle School,375095,075375095,210378000000,CKEC,901,A1,"10,597","2,270","1,059",864,"13,000","1,923","21,379"
20242025,075,MARION,375,Marion County,100,West Marion Elementary School,375100,075375100,210378000000,CKEC,901,A1,"10,841","2,271","1,043","1,041","13,306","2,084","21,850"
20242025,075,MARION,375,Marion County,210,Lebanon Elementary School,375210,075375210,210378000000,CKEC,901,A1,"11,188","2,511","1,564",936,"13,872","2,500","22,828"
20242025,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000000,CKEC,901,A1,"10,549","4,302",723,896,"15,017","1,619","23,093"
20242025,076,MARSHALL,381,Marshall County,010,Central Elementary School,381010,076381010,210381000000,WKEC,908,A1,"11,793","2,947",661,209,"13,514",870,"17,343"
20242025,076,MARSHALL,381,Marshall County,011,Benton Elementary School,381011,076381011,210381000000,WKEC,908,A1,"12,240","2,760",790,192,"13,485",982,"17,390"
20242025,076,MARSHALL,381,Marshall County,040,Calvert City Elementary School,381040,076381040,210381000000,WKEC,908,A1,"14,002","3,662",979,250,"15,934","1,229","19,622"
20242025,076,MARSHALL,381,Marshall County,085,Jonathan Elementary School,381085,076381085,210381000000,WKEC,908,A1,"14,632","3,058","1,085",280,"15,637","1,365","22,642"
20242025,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000000,WKEC,908,A1,"12,056","3,753",437,190,"14,221",627,"23,973"
20242025,076,MARSHALL,381,Marshall County,090,North Marshall Middle School,381090,076381090,210381000000,WKEC,908,A1,"10,719","3,272",920,556,"12,237","1,476","16,033"
20242025,076,MARSHALL,381,Marshall County,100,Sharpe Elementary School,381100,076381100,210381000000,WKEC,908,A1,"14,073","3,149",749,249,"15,590",998,"19,172"
20242025,076,MARSHALL,381,Marshall County,105,South Marshall Elementary School,381105,076381105,210381000000,WKEC,908,A1,"15,091","3,037",927,263,"16,321","1,190","20,109"
20242025,076,MARSHALL,381,Marshall County,111,South Marshall Middle,381111,076381111,210381000000,WKEC,908,A1,"11,700","3,319",570,554,"13,495","1,124","16,935"
20242025,077,MARTIN,385,Martin County,051,Eden Elementary School,385051,077385051,210384000000,KEDC,903,A1,"9,742","4,137","1,277",627,"13,879","1,903","16,260"
20242025,077,MARTIN,385,Martin County,120,Inez Elementary School,385120,077385120,210384000000,KEDC,903,A1,"12,150","5,298","2,377",825,"17,448","3,202","21,858"
20242025,077,MARTIN,385,Martin County,250,Martin County High School,385250,077385250,210384000000,KEDC,903,A1,"9,280","5,255","1,094",656,"14,535","1,750","17,660"
20242025,077,MARTIN,385,Martin County,300,Warfield Elementary School,385300,077385300,210384000000,KEDC,903,A1,"10,100","4,847","1,206","1,030","14,947","2,235","17,323"
20242025,077,MARTIN,385,Martin County,330,Martin County Middle School,385330,077385330,210384000000,KEDC,903,A1,"9,684","4,673","1,374",593,"14,357","1,967","16,776"
20242025,078,MASON,391,Mason County,011,Mason County Intermediate School,391011,078391011,210387000000,KEDC,903,A1,"20,155","4,907","1,274",997,"27,711","2,270","34,551"
20242025,078,MASON,391,Mason County,030,Mason County High School,391030,078391030,210387000000,KEDC,903,A1,"19,155","5,932",812,"1,026","27,467","1,838","38,671"
20242025,078,MASON,391,Mason County,050,Mason County Middle School,391050,078391050,210387000000,KEDC,903,A1,"20,450","5,087",938,"1,007","27,862","1,945","36,200"
20242025,078,MASON,391,Mason County,080,Charles Straub Elementary School,391080,078391080,210387000000,KEDC,903,A1,"23,251","5,014","1,746",998,"31,387","2,744","37,752"
20242025,042,GRAVES,392,Mayfield Independent,031,Mayfield Elementary School,392031,042392031,210390000000,WKEC,908,A1,"5,448","2,789","2,077",712,"25,876","21,391","17,820"
20242025,042,GRAVES,392,Mayfield Independent,060,Mayfield High School,392060,042392060,210390000000,WKEC,908,A1,"2,704","2,189","2,189",515,"25,074","20,655","17,018"
20242025,042,GRAVES,392,Mayfield Independent,065,Mayfield Middle School,392065,042392065,210390000000,WKEC,908,A1,"4,180","2,604","2,127",477,"23,053","18,873","14,996"
20242025,079,MCCRACKEN,395,McCracken County,010,Concord Elementary School,395010,079395010,210396000000,WKEC,908,A1,"10,678","2,421",566,245,"13,555",810,"16,183"
20242025,079,MCCRACKEN,395,McCracken County,015,McCracken County High School,395015,079395015,210396000000,WKEC,908,A1,"9,523","3,180",545,288,"12,704",832,"14,462"
20242025,079,MCCRACKEN,395,McCracken County,030,Reidland Intermediate School,395030,079395030,210396000000,WKEC,908,A1,"12,072","2,639","1,283",190,"14,712","1,473","17,545"
20242025,079,MCCRACKEN,395,McCracken County,055,Heath Middle School,395055,079395055,210396000000,WKEC,908,A1,"10,745","3,092",593,194,"13,837",786,"15,918"
20242025,079,MCCRACKEN,395,McCracken County,065,Hendron Lone Oak Elementary School,395065,079395065,210396000000,WKEC,908,A1,"11,697","2,298",821,273,"13,950","1,093","16,366"
20242025,079,MCCRACKEN,395,McCracken County,075,Lone Oak Intermediate School,395075,079395075,210396000000,WKEC,908,A1,"10,362","2,278",612,277,"12,641",888,"15,032"
20242025,079,MCCRACKEN,395,McCracken County,080,Lone Oak Elementary School,395080,079395080,210396000000,WKEC,908,A1,"11,277","2,327",794,252,"13,605","1,045","16,140"
20242025,079,MCCRACKEN,395,McCracken County,085,Lone Oak Middle School,395085,079395085,210396000000,WKEC,908,A1,"11,012","2,401",853,200,"13,414","1,052","15,765"
20242025,079,MCCRACKEN,395,McCracken County,100,Reidland Elementary School,395100,079395100,210396000000,WKEC,908,A1,"11,391","2,397","1,078",343,"13,788","1,421","16,794"
20242025,079,MCCRACKEN,395,McCracken County,115,Reidland Middle School,395115,079395115,210396000000,WKEC,908,A1,"10,652","4,375",947,255,"15,028","1,202","17,512"
20242025,079,MCCRACKEN,395,McCracken County,120,Heath Elementary School,395120,079395120,210396000000,WKEC,908,A1,"11,542","2,318","1,014",286,"13,861","1,299","18,113"
20242025,080,MCCREARY,401,McCreary County,005,Pine Knot Primary,401005,080401005,210399000000,SESC,907,A1,"11,042","2,437","1,913",599,"14,313","2,512","1,959"
20242025,080,MCCREARY,401,McCreary County,010,McCreary Central High School,401010,080401010,210399000000,SESC,907,A1,"10,541","3,005",848,643,"14,277","1,490","3,958"
20242025,080,MCCREARY,401,McCreary County,014,McCreary County Middle School,401014,080401014,210399000000,SESC,907,A1,"7,984","2,422","1,231",800,"11,173","2,031","6,958"
20242025,080,MCCREARY,401,McCreary County,020,Pine Knot Intermediate,401020,080401020,210399000000,SESC,907,A1,"9,392","2,353","1,586",503,"12,527","2,088","1,959"
